454	pos	fyi , battery doesn 't die if you don 't use lcd
1146	pos	wish i could give it 4 1/2 stars .
1766	pos	my friends were impressed with the quality of the pictures i took ! .
2650	neg	the only minor nits i have with the camera are it is fairly boxy looking , it needs a wrist strap instead of a neck strap , and it is a bit slow between shots .
543	pos	i 've had this camera just over 2 years and it takes pretty good pictures .
669	pos	the eax settings are somewhat superfluous but not really a negative .
1815	pos	it 's easy for beginners to use , but has features that more serious photographers will love , so it 's an excellent camera to grow into .
1857	pos	this isn 't the most rugged phone ever but then your not gon na play airplane with this , are you .
950	pos	for a price that 's still less than even the lowest level ipod i was able to get this 40gb monster , and the best part is it works as great as it was advertised to and then some .
3183	neg	unfortunately , creative offered scant few pages of instruction , which meant that i was on own from the outset .
3260	neg	still has terrible software .
1077	pos	i decided to go with the diaper champ rather than the more popular diaper genie , because i didn 't like the idea of having to buy special bags .
3111	neg	the major reasons i didn 't give it a five are : one , i didn 't think the fine adjustment worked well .
3082	neg	the instructions would benefit from some improvement and it would help if the rp ms of the speed settings were mentioned .
9	pos	what got me to buy was the reviewer that said it would play dvd-rs fill of files ( e . , mp3s ) .
1814	pos	ooh , and i dropped it and it still works fine : this little camera has so many features i have n 't even gotten to all of them yet .
3564	neg	however , the main problem that i think is the with the sound quality .
2102	pos	this is a benefit for many reasons ; . one being just for appearance , your pants wo n 't be bulging with this phone in your pocket .
2125	pos	- excellent sound quality
1416	pos	the blue backlit lcd looks really neat and is easy to read .
1371	pos	no down time , great signal strength .
792	pos	its really cool .
1593	pos	the player is smaller than you think .
2882	neg	it is slightly larger than an ipod , no doubt about it .
1555	pos	i have the black one and adore it .
3662	neg	i just uninstalled systemworks and internet security for at least the fifth time due to functionality issues .
3118	neg	it it is a bit heavy for hand held work , but any router this size will be .
269	pos	i 've only had it a week , but so far , everything about this camera is making me happy .
2336	pos	i found that to be the most impressive thing about the ipod 'mini ' - basically for ease of use , and the feel it gives .
1900	pos	the 6600 ( t-mobile ) is the true 'world phone ' in that it has the mhz to operate around the globe , including new zealand and australia ( 900 ) whereas the 6620 ( available from singular ) replaces it w/ 800mhz ( some refer to as 850 ) .
2680	neg	first off , the battery .
3545	neg	regarding pc software support nokia suite does not work with some versions of xp as i tried to connect my phone via infrared port on my laptop .
180	pos	the highest optical zoom pictures are perfect .
3558	neg	finally , i reiterate my thumbs-down rating for t-mobile as a carrier .
1739	pos	battery life is good , although i recommend two rechargeable , or a alkaline backup , for those emergency pics you have to have .
2913	neg	7 . mediasource did not install on my personal notebook .
1123	pos	the diaper champ is so simple that my toddler loves to put his own diapers in the diaper champ and flip over the handle .
2222	pos	it does well in all aspects of internet browsing .
656	pos	i found using the supplied mediasource software very easy .
2168	pos	this really is a great little phone ; . its got nice features , a beatiful screen , great ergonomics , and its tiny ! .
833	pos	at the end of the day , what i wanted was a large-capacity player which allows me to easily play any album from my collection wherever i go , and the zen xtra 's combination of price , capacity and features easily meets those criteria .
1853	pos	4 . the build is just right .
1594	pos	bottom line : if you value excellent sound quality and the ability to use music subscription services , and are willing to deal with the possibility ( not the certainty ) of setup gremlins , by all means get the zen micro .
2196	pos	it has great battery life , fm radio , excellent signal , hands free speakerphone ( which i have to say is probably my favorite function ) and downloadable java apps .
2305	pos	and , with the ipods ' full volume up , all you have to do is adjust your receivers ' volume and your set , since the ipod itself acts as a strong amp lifer of its ' own .
2000	pos	one primary reason for getting a cell phone was so that i could use it as an internet connection for my laptop running linux , where soft modem drivers are hard to find , and don 't work very well .
3609	neg	this was obviously a conspiracy as it is freak in ' easy to manufacture a device with replaceable batteries ! . ! .
1551	pos	the 4g ipod costs the same as this 5g zen micro .
756	pos	huge storage space - even at 320kbs , you can store a ton of songs on this thing .
384	pos	there was no compromise this little camera does amazing things .
1645	pos	as i said , i don 't regret the purchase at all .
835	pos	i have been ripping songs into it for the past few weeks , and the ease of use is wonderful .
2714	neg	my only complaint and the reason i gave it 4 stars instead of 5 is that the on-camera controls aren 't as intuitive as they should be .
2109	pos	size - extremely small and convenient will fit in your pocket and not bother you .
385	pos	i like to take pictures when i go out at night and perhaps some people would complain that noise levels are high at higher iso 's but i don 't really care that much , i think it gives the pictures a certain real-life quality .
1875	pos	few month ago , it 's very popular among my community .
1907	pos	a sony erickson may be the phone for you . . . but good luck finding one w/ all the features & such a competitive price .
2004	pos	i will also say that setting up the e-mail account was very simple and straight-forward , although you do need an external smut server to use .
3762	neg	configuring it for a home network was almost impossible .
905	pos	usb 2 . 0 transfer is insanely fast .
2715	neg	i 've often struggled to get something to work the way i want it , and hate to have to carry the manual with me all the time ! .
3467	neg	my fingers are kind of stubby so it took a while to learn how to hit a key without hitting the adjacent ones .
2618	neg	the canon software for raw images does not present you with a raw image at all , but the raw image after it has been processed by all the image-affecting settings in the camera .
1654	pos	flawless .
991	pos	look at the size of it ! .
1734	pos	the digital zoom takes as good of pictures , as the optical zoom does ! .
1809	pos	seriously ! . i love it ! .
1116	pos	wow - was that disappointing and we didn 't even have it 6 months before it broke .
1758	pos	the software that comes with it is amazing and the online service that comes free is really very neat . clean clear and well focused on over 95 % of all photos taken by a beginner .
3114	neg	the sliding latch is does not stay in place .
1342	pos	i just upgraded to the linksys wrt54g wireless-g router last month and i am very happy with the quality of the product .
3329	neg	again , this is a design flaw in the headphone ! .
387	pos	i 'd be happy to talk to anyone about this camera .
3598	neg	the ipod comes formatted for the mac , but within seconds of plugging it into a pc , is automatically reformatted for windows . ( the hp version comes with windows formatting , and takes seconds to change to mac . ) although the ipod can be changed from one format to another , you will lose all of your music and data when doing so .
1861	pos	the use of 65536 ( 16bit ) colors ensures you get your share of animations and icons on your phone
1193	pos	for the money , i 'm not sure you can do better .
3162	neg	there is not a word about satellite issues in either the user guide or the `` knowledge `` database at linksys . com , and first tech support person i spoke with kept me on the phone for an hour , then gave me a web site address to consult -- that turned out to be the one i 'd already found during a search of my own .
1706	pos	the pictures are razor-sharp , even in macro .
1229	pos	i recently had to run a 3/4 `` straight bit through hard maple to make a deep dado and was amazed that this machine didn 't even slow down .
1083	pos	all in all , this product is definitely one i would recommend and certainly worth the very reasonable price .
1447	pos	what i like the most : - small and solid feel .
3251	neg	it is the 'first generation ' of the player , and while i still agree that it is a great alternative to the ipod , i think there are many others that would be a much better value for your buck .
323	pos	i 've been using the g3 for about six weeks and it has proven itself to be all that it 's advertised .
312	pos	and so far , i 've been very pleased .
3625	neg	but if i installed either one of these norton products , neither works after installation ? .
1199	pos	i have a tendency to do quite a bit of research before i drop money on a tool and everyone i talked to loved this router .
1986	pos	2 . take around 10 , 000 640x480 pictures .
3572	neg	features : really , there aren 't any features , unless you call the games a feature .
1410	pos	for the price i think this is a remarkably fun mp3 player .
811	pos	its ability to serve as a back-up for my music collection is a huge plus .
1693	pos	the main issue now is that this new zen micro seems to be the best on the market at least temporarily .
568	pos	so far the software for the pc works easily .
1908	pos	despite a critical start , this phone deserves four stars because it accomplishes what it sets out to do ( which is pretty lofty ) . . . does more than most . . . does it well . . . is dependable .
1536	pos	when i opened the box , i was shocked by the size of this thing . . . it 's tiny ! .
3451	neg	just don 't get drawn into t-mobile 's catchy rebate .
700	pos	this thing is great , i like to use it to pick up tough stains on my counter top and also to listen to my old 8-track records .
3264	neg	the touch buttons do take a little getting used to and i don 't like how the scroll button is the same button used as an `` enter `` key , but you get used to it and it isn 't a big deal .
485	pos	this camera is so light and tiny that i literally carry it everywhere with me , which is great considering i 'm an artist and like to capture interesting items for future painting .
2227	pos	the voice quality is very good , and it gets great reception ( that is , in places where you get t-mobile coverage , which is not that good ; . see below ) .
2579	neg	the dvd door would scratch the top of the disc every time it closed .
3097	neg	shortly after i brought it , the plunging shafts started sticking .
1839	pos	6600 looks and feels nice .
3562	neg	the one huge disappointment is that the phones manufactured for t-mobile lack many of the menus and functions that a nokia straight from the manufacturer should have .
393	pos	i 've printed several photos and the prints look as good as the screen views .
427	pos	the camera res ponce is very quick .
750	pos	very simple to use .
1678	pos	it 's easy to use , and makes transfering your cd collection to the player a cinch .
351	pos	i have especially enjoyed the 640x480 mode , while not a replacement for a dedicated video camera , its quality easily surpasses that of my old hi-8 camera and is perfect for quick clips of things that still images just dont describe ( max 8 mins at 640 30fps on a one gig card ) .
3621	neg	this is only a problem at night , during the day the screen is very easy to see .
2961	neg	3 ) with mediasource being so easy , i found no use for the bundled nomad explorer software .
3203	neg	the touch controls took a little getting used to but now i wouldn 't change it for the scroll wheel .
1748	pos	i 'm extremely glad i bought this camera .
3418	neg	secondly , in addition to the lag each time you give a command , it 's just not that easily use able on the go .
1881	pos	handset quality is great , as is the speakerphone quality and the headset audio quality .
23	pos	it looks great - and is loaded with features .
1361	pos	it works well with my vip adapter , which is also a linksys .
3470	neg	the only downside i have found with this phone is that it is a bit slow to react , meaning when i push the contacts button , it takes a while to load , this is true for almost all the menus and programs on the phone .
3019	neg	it seemed as if we were emoting the pail everyday and it was in no way odorless .
879	pos	5 ) the cheap , user-replaceable battery ( $ 50 from creative ) is a great advantage over the ipod 's battery which costs $ 100 to replace .
2863	neg	but the earbuds suck ! .
1513	pos	freebies you get : a cradle with detachable stand and belt clip , some thing very handy and useful .
1309	pos	even though you could get a cheap router these days , i 'm happy i spent a little extra for the linksys .
3013	neg	in that model the hard drive just died one morning before my class .
1358	pos	i guess the two antennae help with that besides making it look cooler .
2181	pos	i simply love this feature .
2523	neg	when the player was working it was great , but .
1625	pos	i thought the fm radio would not see much use with so many tracks available to me , but its great for tuning in to tv programs at the gym while on the treadmill , concerts and programs being simulcast , npr , and on and on .
3607	neg	as with most headphones that come with any type of music player , i recommend throwing these into the nearest river , unless you like having hard , round pieces of plastic in your ears .
283	pos	this camera has a cool stitch pictures feature , to find out more just log on to canon 's website .
2558	neg	i can 't rate it one star only because when it does work it 's pretty good .
2497	neg	i 've had this player for several months and it reads most discs , but it would not recognize several discs that were clean and read on other players ( from friends season 2 ) .
3053	neg	then it started to smell whether there were diapers in it or not .
132	pos	it did play a dvd-r which was unplayable in my older philips machine .
753	pos	excellent sound - i found the music reproduced faithfully through the jukebox .
367	pos	i highly recommend this camera to anybody looking for a compact camera that can take good quality pictures .
3642	neg	this product has virtually all the same installation problems .
1905	pos	it films 10 second video , for crying out loud .
3588	neg	the battery issue is superficially a concern , but any reasonable solder-jockey ( such as myself : - ) can pop in a new one when the time comes ( based upon the plentiful info gained from a go ogle for 'ipod battery replacement ' ) .
1756	pos	one neat thing - i have taken some pictures in what i thought would be impossible lighting conditions pitch black rooms - no problem for the camera - rooms looked like they had ample lighting .
1094	pos	i also love that you can flip the device with one hand . . .
6	pos	its fast-forward and rewind work much more smoothly and consistently than those of other models i 've had .
517	pos	the macro mode works well , although it takes some practice since the camera doesn 't clearly indicate when it can 't focus .
592	pos	on the positive side , the sound of the player is pretty good , once you have everything configured .
2784	neg	the scroll wheel , to be blunt , sucks .
272	pos	the optical zoom is awesome , and the viewfinder reflects the settings of the zoom .
2045	pos	i got this phone yesterday and didn 't find any problems with it yet .
3666	neg	avoid this product at all costs .
1009	pos	even though i never ventured into the cloth land , i was very impressed by how well this works at keeping diapers and their accompanying odor in the pail and out of our life ! .
2072	pos	in all fairness , customer reps are very nice , and they ( most of them ) try hard to answer your questions .
1742	pos	the nikon coolpix 4300 is wonderful -- easy to use , high quality , and compact in size .
2209	pos	this is probably your best bet if you are looking for a phone in this price range , or like me , do not have the patience to deal with annoying flip phones .
941	pos	i like the nomad 's color better , but it 's not terribly flashy .
3283	neg	the touch pad is over-sensitive , and is adjustable to only slightly oversensitive .
3049	neg	the only downside to this is that it can get pretty stinky long before the pail is full .
2169	pos	this phone won me over , and a big seller was the size ; . it fits nicely into any pocket without falling out .
2625	neg	canon 's g3 does it consistently .
3696	neg	just the home version of norton internet/av has too many glitches and problems to even remotely bother with .
439	pos	the picture quality surprised me , when i first saw this camera i saw how small it was an instantly assumed that the picture quality would not be good -- but i was wrong ! .
2981	neg	but with a low price , comes lower quality .
2264	pos	i loaded a lot of photos into it and they display very clearly for such a small screen and , very importantly , the transition from one photo to the next is instantaneous .
1545	pos	strong points : - design : small , comfortable , curved , and stylish .
1014	pos	i love this product ! .
642	pos	it 's easy enough to pop it open to see what song you 're listening to .
2725	neg	buttons size is ok for me , my wife , but not my granny .
3404	neg	it 's not as stylized as a sony or samsung .
1127	pos	i purchased this router at a woodworking show after watching the ct people using it to demo their bits and was impressed how it performed .
1577	pos	on the fly play list creation , address book , removable storage drive capabilities , sound recorder , the list goes on people , this thing is literally so chalked full of goodies , it was like halloween all over again .
1611	pos	+looks snazzy +smaller than a pack of smokes - easily transported +ac charger included as well as a hard shell that comes with a clip and a stand adapter +usb cable ! .
2713	neg	the only thing i don 't like about it is that you have to buy a larger memory card , first thing ! .
1510	pos	looks and shape : i have a black one and the first time i charged it and switched it on jeez the blue light looked so cool .
1989	pos	5 . check traffic411 . com for la traffic on the 405 .
2597	neg	can 't say whether i rec 'd an `` updated `` model but it will not read dvd + rw 's or vcd 's for me .
2801	neg	the scroll bar is a bit of a pain .
3004	neg	what a junk .
3158	neg	i then tried to set up the router through linksys 's browser interface , but as the only instructions available tell you to use the installation cd , i had little luck - i did manage to connect briefly , but the connection kept dropping , and with no idea of how to resolve that issue , i gave up .
2846	neg	i think this is it 's biggest flaw .
1024	pos	it holds quite a few diapers , and pops them in quickly and easily .
1834	pos	i 've had this beauty for nearly 2 months now and i truely love it .
738	pos	the sound is excellent as one would suspect from a creative product .
2730	neg	navigation is a bit tricky and takes getting used to but the included pdf instructions cover the operation pretty well .
1142	pos	the edge guide is top quality , easy to install and accurate .
3426	neg	this process can be very annoying and unsafe when you are driving a stick shift on the highway .
560	pos	they player 's interface itself is also very easy to use .
2860	neg	well just one con - its not really plug and play at first i mean its very confusing to start the program but one you do it , it will be a breeze .
1467	pos	creative was defiantly giving the ipod a run for their money with this device .
3066	neg	yes , you may get a whiff of a smell when you flip the handle , but then it is gone .
2267	pos	pros : large hard drive for the $ $ -- 20gb and 40gb are both affordable .
1075	pos	it is a bit difficult to get the unit open ( the advice to take it slowly is sound ) , but now that our son is walking and exploring , i consider this a positive attribute ! .
3716	neg	i did it and it was worse the second time around . . . unbelievable .
3131	neg	the wizard is particularly sinister .
244	pos	but canon never fails to amaze .
27	pos	the fact that this model would play jpeg slide shows was a big plus for me as a visual artist , and i discovered by accident ( it is not mentioned anywhere in the literature ) that it will play mpeg1 files on a regular cd-r data disk without vcd formatting .
3730	neg	i finally got a free support number for norton through my usp support staff , but waited an hour or more for a voice .
1549	pos	you do get 1 more gb than an ipod mini .
394	pos	as any digital camera owner knows is that when you go to take a picture of a moving object to expect some blurring but with some preliminary testing we had simone move there hands back and forth under the lense and another person take the picture and suprisingly a crystal clear image appeared on the decently sized screen .
1715	pos	in the auto mode it functions basically as a point and click , the scene modes are very easy to use and produce good results .
426	pos	this camera is perfect for the person who wants a compact camera that produces excellent photos in just about any situation .
2869	neg	this makes no sense and sort of defeats the purpose of audio bookmarks . . .
2395	pos	on the contrary , i 'm quite pleased with my upgrade .
942	pos	i have had mine for a month now and have to say i have enjoyed it .
1492	pos	the file ripping/transfering software that comes with the player is easy to use .
2612	neg	i found that low light situations combined with any sort of action left this camera in the dust .
3239	neg	the ipod mini is smaller and sexier , albeit limited in supported formats and the rio karma is a far better value .
2123	pos	- well-backlit keypad
1743	pos	the auto setting does a great job most of the time but there are manual settings for those who want them .
2330	pos	really easy to use .
1172	pos	can recommend the hitachi in this ergonomic arena -- at the price quoted on amazon it is a bargain .
3233	neg	pc software that comes with the player is not as simple as i tunes but its not bad at all .
1129	pos	but i wanted to do some raised panel work and needed more power and variable speed to run the large-diameter bits .
1210	pos	it is currently permanently mounted ( 3 years now ) in my router table and will most likely stay there until its shot .
2356	pos	this is the fourth version of systemworks and the second version of internet security that i have used and it has always been a favorite .
2506	neg	i 've tried leaving questions on their site never to have them answered .
2233	pos	when i turned the phone on , the first thing that hit me is how good the screen is .
2538	neg	there was occasionally a lip-sync issue ( the lips were n 't moving in time to the dialog ) .
2201	pos	great phone , i 'd buy another .
2884	neg	its far heavier and much larger which might not seem to matter except if you use it while running or keep it in your pocket .
1751	pos	settings for just about everything , beautiful pics and beautiful prints .
3109	neg	all in all , not very good .
3081	neg	the plunge action isn 't smooth unless you make it so .
3001	neg	i took perfect care of this player and still it died in the week after the lousy 90 day warranty ended .
1418	pos	reliability & build i dropped the player once from about 4 ft , and it fell hard , but kept on playing .
1599	pos	the accessories that come with the player are great .
1676	pos	the creative zen micro , at first glance , is a dream come true for all mp3 and music lovers .
3010	neg	the one other thing i observed while i had the nomad is that the front cover , which is taken off to have access to the battery , seemed to come undone very easily .
1755	pos	4 mp gives you room for the future gaining experience ; . cost offsets over time from wanting more in a camera , 3x optical and the fact that it carries nikon 's quality reputation behind it make the whole package prove itself worth wile at the price .
640	pos	ripping & transferring tunes is basic , and pretty fast ( even on a 1 . 1 usb ) .
1343	pos	this router acts as a wireless access point , 100 mb switch and a router making it a nice multipurpose device .
2091	pos	as said before this works perfectly .
3372	neg	the only disappointment so far has been battery life .
1386	pos	having done all this , i was quite pleased to see that all corners i needed were decently covered by the signal .
3719	neg	you can `` disable `` some of the individual components , but don 't be fooled -- they 're still there and running .
350	pos	powerup is quick , and you can even set your favorite image to display for a second or so as it turns on .
1303	pos	so far it all works fine with either cable or wireless connections .
1222	pos	the wood can be pushed thru fast or slow with little bog .
227	pos	i chose the g3 because of its reputation for very high quality , clean images .
2674	neg	the controls are hard to manipulate , especially in the dark .
2765	neg	if you do n 't have tags , it 'll lump all of your tracks into the same directory and they can not be searched via artist or album as the zen does not recognize folders .
697	pos	this is a nice feature ( i . e . it 's early in the morning and you rather listen to `` easy listening `` rather than `` heavy metal `` - no problem .
3387	neg	i 've have many nokia 's and while this is the best for features , it 's the worst as a phone .
994	pos	i am happy with the fact that i can use any bag in there and dont ' have to pay out the nose for replacements .
2468	neg	after hooking the thing up , i found that it would only played less than 50 % of the dvds i put in it .
2810	neg	a ) feel cheap -- the plastic is feels like it would break very easily , and it definately wouldnt survive a drop
1694	pos	it beats apple on the storage space , it beats apple on the removable battery ( and batter life ) , and i personally like its interface more than the ipod scroll wheel .
1227	pos	i do not count this as a negative , however , because it is not that much of a nuisance and at the price for what you get this router is way too good to pass up ! . ! . ! .
1170	pos	it is no more heavy than any other powerful router and not as bad as some porter cable models i tried .
2543	neg	forget about the sleek looks if it can 't play some of your real dvds .
3047	neg	2 . you still have to clean the thing ! . ! .
3215	neg	one drop from a pocket or desktop , and it 'd be a goner .
1249	pos	overall it is a great value .
3164	neg	i 'd recommend this is you want to wireless network your laptop , but if you want to wirelessly network a couple desktops together you might want to wait until linksys improves their desktop software/hardware .
2592	neg	it does not only have difficulty playing jpegs , it even has trouble properly playing dvd movies .
2337	pos	this unit comes with the usb/firewire cable as a standard item now .
2967	neg	third , the poor design continues with the case .
1205	pos	i would however highly recommend the m12v router ! .
2864	neg	i forgot , the case does n 't fit .
1896	pos	solid , squeak-free , large screen .
1769	pos	i found the controls very intuitive and learned how to maneuver through the menus quickly .
712	pos	the volume range is great , so you can blast it if you want .
1580	pos	right out of the box , i loved it , better features than the ipod , great sound quality and no limitations on what music sources i can use .
2268	pos	decently sized screen -- one of the larger ones on the market at 2 ``
2310	pos	the battery life last es 12 hours , and charges quickly . ( as mentioned above , the initial charge is a minimum of only two hours - not too long at all ! . ) once you 've downloaded your music , you can access the tracks by artist , genre , album , composer ( this comes in handy when the actual composer is different from the artist - e . g . covers of songs ) , etc .
266	pos	this camera is worth every penny , and i highly recommend it ! .
528	pos	4- looks great .
3395	neg	i have overall been disappointed with nokia in the past , finding that samsung and motorola tended to have better quality phones .
2130	pos	i like the speak phone function a lot .
1336	pos	i just replaced my old linksys router with this one , turned everything on in the right order , and it was up and running with no problems .
1096	pos	i am so pleased with this product ! . ! . ! .
19	pos	have used it frequently and have had no problems .
3167	neg	i had a lot of problems setting it up , since the software given along with it is buggy .
1870	pos	this one has a good looking .
577	pos	( batteries last longer too ! . )
1827	pos	this camera was affordable , very easy to learn , and produces spectacular images .
2871	neg	the controls are somewhat harder to use than the ipod , but i have gotten use to them , and even at the beginning did not think would justify the huge difference in price .
2339	pos	i was worried about what the sound quality would be like , but that seems to be just as good as the actual cd sound .
3536	neg	- some features in the user interface
2561	neg	1 ) frame freezes and the family yells , `` dad ! . somethings wrong with the dvd player ! . come quick ! . ``
83	pos	so much packed in a small case and very affordable ! .
3003	neg	however , my hard drive did fail , and i have not dropped it once .
2503	neg	after about an hour it starts skipping like the dvd 's are dirty .
2875	neg	also , i can 't understand why the software does not ignore `` the `` when it lists the cds in alphabetical order .
2616	neg	relative to what i can easily achieve with external flash on my nikon slr , the internal flash on the g3 produces harsh , flat images with ugly hot spots .
3511	neg	some of the higher pitched rings are very easy to hear , but not easy to listen to .
1937	pos	frankly , i think this is one of the niftiest pieces of hardware i 've ever used .
2787	neg	it is a little cumbersome to scroll through so many levels to get to the selection you want .
2019	pos	the sound quality is excellent and the speaker phone couldn 't be easier to use .
3744	neg	i will never buy their product again at this rate , and neither should you .
3563	neg	the internet functions of the phone - wap and gprs - will only work through t-mobile 's services , because they have deleted the menu options that would enable you to configure the phone to be used on a different network .
3225	neg	even the `` shorter `` battery life , though , has not impaired my positive experience with the zen micro in any way .
2952	neg	software definitely sucks , hangs up my notebook about half the time , but i do n 't mind buying notmad .
1345	pos	works pretty well .
1176	pos	what an upgrade ! . ! . ! .
3597	neg	the user support service isn 't too great either .
1537	pos	it 's shorter , sleeker , more compact and fits comfortably in my small hand than the ipod . . . my nokia cell phone towers over this bad boy ! .
3747	neg	however , i am very disappointed with this product and with symantec .
1666	pos	i 'm not gon na go into the features cause if you 're reading this review , you 've probably already looked at them , but i must say the dj feature if very cool and the removable battery is also a bonus ! .
1033	pos	no smell , easy to use with one hand free , and best of all it uses regular tall kitchen garbage bags so you don 't get suckered in to using only the bags made for the pail that are impossible to find ! .
3022	neg	my main complaints are that it should be deeper or wider as it doesn 't even fit a smaller sized garbage bag .
3540	neg	only if we could get one camera in it . .
2002	pos	i have really enjoyed the camera on this phone .
2958	neg	minor complaints : 1 ) even though the music is sorted via id3 tag on the player , the option to search for music contained in a folder is unavailable .
954	pos	the scroll wheel is better than the ipod 's as well , in that you do n 't risk giving yourself a cramp running your thumb around in circles endlessly - just a small nudge of the finger and you 're there .
3201	neg	and supply those stupid white headphones .
3428	neg	in noisy environment , it 's hard to hear from the earpiece .
2245	pos	it is very light weight and has a good signal strength .
2463	neg	only used for 3 month before it 's down ! .
761	pos	the buttons and interface are very easy to use .
1712	pos	comes with a 16 mb compact flash and one rechargable battery the charging unit , included , is fast and small .
46	pos	i am very pleased with the apex ad2600 . it plays just about anything you put in the drawer .
171	pos	excellent range of metering options as well .
2550	neg	only one disk played through to completion successfully .
1087	pos	its stable , so a curious toddler can 't easily tip it over .
692	pos	the storage capacity is great .
1315	pos	it 's easy to install the security on this product but linksys doesn 't do a good job of explaining why its important .
494	pos	i have been absolutely , completely satisfied with the product and its capabilities .
2432	neg	the zoom goes up and down in magnification , which is nice , but there is always a display of the zoom size about one-quarter of the way down from the top of the screen that interferes with viewing at most settings .
2782	neg	if you want to rename a cd title that you have already transferred , you will become frustrated quite quickly .
1887	pos	6 ) the phone is really wide , which seems to be a turnoff for many people , but the phone is actually easier to grip and feel more ergonomic .
2513	neg	3/4 way through the first disk we played on it ( naturally on 31 days after purchase ) the dvd player froze .
1417	pos	the touch buttons are textured so that your finger sdon 't slip which was very thoughtful .
1213	pos	it has enough power to hog out all the material in one pass , but i usually take multiple to prevent blowout and a smoother finish .
2508	neg	i 've attempted to connect this unit to several different tvs , using a multitude of connection methods , and i still can 't get a video signal from the machine .
3725	neg	when i purchase software , i never want to have to spend hours looking up solutions to my install problems -- in particular solutions that involve manually setting driver preferences or editing the registry ! .
2195	pos	nokia does not disappoint in this model .
2419	neg	nice machines , but i consider their quality pretty low now .
2148	pos	it has lots of features such as the calendar which works like my outlook calendar .
1270	pos	pertaining to the speed issue : i got 54mps while i was in the same room .
225	pos	the camera was a marvel .
11	pos	that 's a rare and valuable feature .
2030	pos	i 've had this phone for almost a year now and it has been nothing but great to use .
1542	pos	overall , the micro is a solid device and i haven 't fell into a problem with it yet *knocks on wood* .
14	pos	update : the finish is more `` mirror `` than silver -- and i like it ! .
322	pos	very comfortable camera , easy to use , and the best digital photos you 're going to get at this price .
1261	pos	it really is a great buy if you are loo kin at having just one modem but many computers around the house .
2479	neg	it wo n 't play all of my movies .
822	pos	now he res the stuff you should know starting with the good things : the screen is really big and the blue light in the back is perfect , fast as hell in music transfer , controls are easy to use after mastering the scroll button , great sound and ive heard many mp3 players , a ton of different equalizer type deals on here .
2381	pos	and the firewall came with a wizard which made it effortless to configure it to my lan .
2446	neg	after we discovered the problems , we tried to contact apex ( flor 3 months ) , but we never got in touch with them . the customer support telephone number is always busy , and they do not answer their web customer support .
1860	pos	the display and brightness on this phone is quite extraordinary .
